transaction_id,customer_id,product_category,product_name,sale_date,price,quantity,discounts,payment_methods
9086,C-8086,Home Goods,Lamp,2024-01-28 17:57:24,1168.25,3,[],"[""Debit Card"", ""Gift Card"", ""PayPal""]"
9087,C-8087,Sports,Soccer Ball,2024-01-01 07:04:58,1416.02,4,[],"[""PayPal""]"
9088,C-8088,Sports,Tennis Racket,2024-01-01 05:35:23,186.34,1,"[{""type"": ""promo"", ""value"": 0.11}, {""type"": ""promo"", ""value"": 0.12}]","[""Debit Card"", ""PayPal"", ""Gift Card""]"
9089,C-8089,Sports,Dumbbells,2024-01-02 15:41:35,26.14,5,[],"[""Credit Card""]"
9090,C-8090,Apparel,Jacket,2024-01-26 21:42:54,963.0,2,[],"[""Credit Card"", ""PayPal""]"
9091,C-8091,Electronics,Headphones,2024-01-19 06:34:54,170.98,1,"[{""type"": ""seasonal"", ""value"": 0.12}]","[""Gift Card"", ""Cash""]"
9092,C-8092,Books,Pride and Prejudice,2024-01-05 07:58:12,204.63,2,[],"[""Debit Card"", ""Credit Card""]"
9093,C-8093,Books,1984,2024-01-28 20:10:15,827.04,1,"[{""type"": ""bulk"", ""value"": 0.11}]","[""Gift Card"", ""Cash""]"
9094,C-8094,Electronics,Keyboard,2024-01-24 23:14:47,184.75,2,"[{""type"": ""loyalty"", ""value"": 0.19}]","[""Gift Card""]"
9095,C-8095,Sports,Dumbbells,2024-01-30 14:42:56,1450.56,1,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Gift Card"", ""PayPal"", ""Cash""]"
9096,C-8096,Electronics,Keyboard,2024-01-25 12:59:40,1258.74,2,"[{""type"": ""seasonal"", ""value"": 0.08}]","[""Credit Card"", ""PayPal"", ""Gift Card""]"
9097,C-8097,Books,Moby Dick,2024-01-30 03:12:24,611.18,1,"[{""type"": ""loyalty"", ""value"": 0.07}, {""type"": ""loyalty"", ""value"": 0.13}]","[""Gift Card"", ""PayPal""]"
9098,C-8098,Books,1984,2024-01-29 16:23:56,1438.75,4,[],"[""Cash""]"
9099,C-8099,Sports,Soccer Ball,2024-01-22 09:06:54,1110.72,2,"[{""type"": ""loyalty"", ""value"": 0.05}]","[""Gift Card"", ""Credit Card""]"
9100,C-8100,Home Goods,Lamp,2024-01-06 11:05:23,389.78,5,[],"[""Debit Card"", ""Credit Card""]"
9101,C-8101,Apparel,Sneakers,2024-01-21 10:48:01,1097.27,4,"[{""type"": ""promo"", ""value"": 0.06}, {""type"": ""bulk"", ""value"": 0.08}]","[""Credit Card"", ""PayPal"", ""Debit Card""]"
9102,C-8102,Apparel,Socks,2024-01-14 08:19:19,239.78,2,"[{""type"": ""promo"", ""value"": 0.14}]","[""Credit Card"", ""PayPal"", ""Debit Card""]"
9103,C-8103,Home Goods,Coffee Maker,2024-01-09 04:37:53,924.79,5,"[{""type"": ""loyalty"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.17}]","[""Credit Card"", ""Debit Card"", ""Gift Card""]"
9104,C-8104,Apparel,Jacket,2024-01-13 15:51:44,320.73,5,"[{""type"": ""loyalty"", ""value"": 0.17}]","[""Debit Card""]"
9105,C-8105,Apparel,Jeans,2024-01-03 16:10:09,1351.18,3,[],"[""Cash"", ""PayPal"", ""Debit Card""]"
9106,C-8106,Apparel,T-shirt,2024-01-13 20:04:23,190.08,5,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Debit Card"", ""Cash"", ""PayPal""]"
9107,C-8107,Apparel,Sneakers,2024-01-03 05:55:23,1324.96,4,"[{""type"": ""loyalty"", ""value"": 0.19}, {""type"": ""promo"", ""value"": 0.12}]","[""Cash""]"
9108,C-8108,Home Goods,Blender,2024-01-13 09:34:28,1425.58,1,[],"[""Gift Card"", ""Cash""]"
9109,C-8109,Sports,Tennis Racket,2024-01-27 15:31:10,853.97,2,[],"[""PayPal"", ""Credit Card"", ""Gift Card""]"
9110,C-8110,Books,The Great Gatsby,2024-01-30 22:25:30,1056.58,1,"[{""type"": ""promo"", ""value"": 0.06}, {""type"": ""loyalty"", ""value"": 0.13}]","[""PayPal"", ""Gift Card""]"
9111,C-8111,Books,The Great Gatsby,2024-01-25 08:22:06,247.29,2,"[{""type"": ""loyalty"", ""value"": 0.18}, {""type"": ""loyalty"", ""value"": 0.19}]","[""Cash"", ""PayPal""]"
9112,C-8112,Apparel,Jacket,2024-01-27 21:51:07,759.34,5,"[{""type"": ""promo"", ""value"": 0.16}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
9113,C-8113,Sports,Tennis Racket,2024-01-09 19:06:08,1068.15,4,[],"[""PayPal""]"
9114,C-8114,Books,The Great Gatsby,2024-01-14 12:13:12,208.98,1,[],"[""Debit Card""]"
9115,C-8115,Sports,Yoga Mat,2024-01-18 09:17:12,750.61,5,"[{""type"": ""seasonal"", ""value"": 0.08}, {""type"": ""bulk"", ""value"": 0.1}]","[""PayPal"", ""Gift Card"", ""Cash""]"
9116,C-8116,Home Goods,Coffee Maker,2024-01-02 15:23:09,196.87,5,"[{""type"": ""seasonal"", ""value"": 0.15}, {""type"": ""promo"", ""value"": 0.1}]","[""PayPal"", ""Debit Card""]"
9117,C-8117,Sports,Tennis Racket,2024-01-10 21:13:33,856.99,5,"[{""type"": ""loyalty"", ""value"": 0.12}]","[""Cash"", ""Credit Card"", ""Gift Card""]"
9118,C-8118,Sports,Yoga Mat,2024-01-09 21:58:46,773.59,1,"[{""type"": ""seasonal"", ""value"": 0.05}, {""type"": ""seasonal"", ""value"": 0.07}]","[""PayPal""]"
9119,C-8119,Sports,Tennis Racket,2024-01-03 23:47:33,778.54,4,"[{""type"": ""bulk"", ""value"": 0.16}]","[""Gift Card"", ""PayPal""]"
9120,C-8120,Home Goods,Lamp,2024-01-19 02:09:17,186.78,2,[],"[""Gift Card""]"
9121,C-8121,Home Goods,Blender,2024-01-24 07:51:51,584.4,3,"[{""type"": ""bulk"", ""value"": 0.05}]","[""Gift Card"", ""PayPal""]"
9122,C-8122,Home Goods,Toaster,2024-01-09 17:19:00,204.04,5,"[{""type"": ""seasonal"", ""value"": 0.16}]","[""Gift Card"", ""Credit Card""]"
9123,C-8123,Sports,Soccer Ball,2024-01-04 15:02:25,776.86,1,"[{""type"": ""promo"", ""value"": 0.15}, {""type"": ""bulk"", ""value"": 0.09}]","[""Credit Card"", ""Cash"", ""PayPal""]"
9124,C-8124,Apparel,Jeans,2024-01-17 06:34:13,345.29,1,[],"[""PayPal"", ""Debit Card""]"
9125,C-8125,Home Goods,Blender,2024-01-23 04:32:08,370.16,5,[],"[""Credit Card"", ""Debit Card""]"
9126,C-8126,Electronics,Headphones,2024-01-08 06:57:45,1134.34,3,[],"[""Credit Card"", ""Cash"", ""Gift Card""]"
9127,C-8127,Apparel,Jeans,2024-01-22 20:55:26,1242.81,1,[],"[""Cash"", ""Credit Card"", ""PayPal""]"
9128,C-8128,Books,The Great Gatsby,2024-01-27 02:42:34,888.98,2,[],"[""Gift Card""]"
9129,C-8129,Apparel,Socks,2024-01-02 05:53:58,1127.73,1,"[{""type"": ""seasonal"", ""value"": 0.14}]","[""Credit Card"", ""Cash""]"
9130,C-8130,Books,1984,2024-01-03 17:41:07,305.34,3,"[{""type"": ""promo"", ""value"": 0.08}]","[""Debit Card"", ""Cash""]"
9131,C-8131,Apparel,Sneakers,2024-01-06 22:53:17,1441.24,3,[],"[""Cash"", ""Credit Card"", ""Debit Card""]"
9132,C-8132,Home Goods,Blender,2024-01-30 23:13:13,417.56,3,"[{""type"": ""loyalty"", ""value"": 0.19}]","[""Credit Card""]"
9133,C-8133,Apparel,Socks,2024-01-21 21:37:20,213.12,1,"[{""type"": ""bulk"", ""value"": 0.08}]","[""PayPal""]"
9134,C-8134,Home Goods,Vacuum Cleaner,2024-01-01 10:20:02,1324.73,4,"[{""type"": ""promo"", ""value"": 0.07}, {""type"": ""promo"", ""value"": 0.14}]","[""PayPal""]"
9135,C-8135,Books,Moby Dick,2024-01-18 18:34:41,974.97,2,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Cash"", ""PayPal"", ""Debit Card""]"
9136,C-8136,Sports,Dumbbells,2024-01-17 16:16:43,231.04,3,[],"[""Cash"", ""Credit Card"", ""Gift Card""]"
9137,C-8137,Home Goods,Blender,2024-01-05 15:01:20,1492.23,2,"[{""type"": ""promo"", ""value"": 0.17}]","[""PayPal"", ""Cash""]"
9138,C-8138,Home Goods,Lamp,2024-01-16 09:01:25,818.07,2,[],"[""Credit Card"", ""Gift Card""]"
9139,C-8139,Apparel,T-shirt,2024-01-08 07:23:38,673.61,2,[],"[""Credit Card"", ""PayPal""]"
9140,C-8140,Sports,Dumbbells,2024-01-23 13:40:11,1451.63,4,[],"[""Credit Card""]"
9141,C-8141,Apparel,T-shirt,2024-01-26 00:54:29,1357.02,1,"[{""type"": ""promo"", ""value"": 0.16}, {""type"": ""seasonal"", ""value"": 0.06}]","[""PayPal"", ""Cash"", ""Gift Card""]"
9142,C-8142,Sports,Yoga Mat,2024-01-30 20:56:49,1233.83,3,[],"[""Gift Card"", ""Cash""]"
9143,C-8143,Home Goods,Blender,2024-01-24 20:03:32,935.21,2,"[{""type"": ""loyalty"", ""value"": 0.12}]","[""Gift Card"", ""Credit Card""]"
9144,C-8144,Sports,Yoga Mat,2024-01-17 11:54:00,254.33,5,[],"[""PayPal""]"
9145,C-8145,Home Goods,Vacuum Cleaner,2024-01-17 10:30:37,1289.88,5,[],"[""Credit Card"", ""Cash""]"
9146,C-8146,Sports,Basketball,2024-01-10 15:59:49,947.31,5,"[{""type"": ""promo"", ""value"": 0.13}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
9147,C-8147,Home Goods,Toaster,2024-01-19 17:53:21,74.17,4,"[{""type"": ""seasonal"", ""value"": 0.19}]","[""PayPal"", ""Gift Card""]"
9148,C-8148,Electronics,Laptop,2024-01-25 23:59:56,512.62,3,[],"[""Credit Card"", ""Gift Card"", ""Cash""]"
9149,C-8149,Books,1984,2024-01-24 05:23:07,294.69,3,"[{""type"": ""loyalty"", ""value"": 0.05}, {""type"": ""loyalty"", ""value"": 0.11}]","[""Debit Card"", ""PayPal"", ""Gift Card""]"
9150,C-8150,Electronics,Laptop,2024-01-07 22:58:47,699.06,1,"[{""type"": ""seasonal"", ""value"": 0.05}, {""type"": ""loyalty"", ""value"": 0.13}]","[""Credit Card"", ""PayPal""]"
9151,C-8151,Electronics,Laptop,2024-01-18 10:31:39,1091.56,2,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""Cash"", ""Gift Card"", ""Debit Card""]"
9152,C-8152,Home Goods,Blender,2024-01-14 01:11:53,222.58,5,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""Gift Card""]"
9153,C-8153,Books,Moby Dick,2024-01-22 13:26:45,270.09,2,"[{""type"": ""bulk"", ""value"": 0.12}, {""type"": ""bulk"", ""value"": 0.12}]","[""Credit Card"", ""PayPal""]"
9154,C-8154,Sports,Tennis Racket,2024-01-03 11:38:08,1416.19,3,"[{""type"": ""seasonal"", ""value"": 0.08}, {""type"": ""promo"", ""value"": 0.08}]","[""Debit Card"", ""Cash""]"
9155,C-8155,Home Goods,Toaster,2024-01-07 04:51:35,1497.33,3,"[{""type"": ""bulk"", ""value"": 0.09}, {""type"": ""seasonal"", ""value"": 0.18}]","[""Debit Card"", ""Cash"", ""PayPal""]"
9156,C-8156,Apparel,T-shirt,2024-01-10 13:33:59,674.76,2,[],"[""PayPal"", ""Cash"", ""Gift Card""]"
9157,C-8157,Apparel,Sneakers,2024-01-27 20:49:47,1222.54,4,"[{""type"": ""loyalty"", ""value"": 0.07}]","[""PayPal"", ""Gift Card"", ""Credit Card""]"
9158,C-8158,Home Goods,Lamp,2024-01-09 02:22:39,1357.85,2,"[{""type"": ""seasonal"", ""value"": 0.11}, {""type"": ""loyalty"", ""value"": 0.12}]","[""Gift Card"", ""Cash"", ""PayPal""]"
9159,C-8159,Books,Dune,2024-01-17 17:18:49,1053.72,2,"[{""type"": ""promo"", ""value"": 0.06}]","[""Cash""]"
9160,C-8160,Sports,Yoga Mat,2024-01-26 13:17:54,52.51,4,[],"[""Cash"", ""Debit Card"", ""PayPal""]"
9161,C-8161,Sports,Soccer Ball,2024-01-08 17:46:11,687.3,5,[],"[""Credit Card"", ""Cash"", ""Gift Card""]"
9162,C-8162,Books,Dune,2024-01-02 01:22:17,776.49,2,"[{""type"": ""bulk"", ""value"": 0.06}, {""type"": ""promo"", ""value"": 0.12}]","[""Debit Card"", ""PayPal"", ""Credit Card""]"
9163,C-8163,Home Goods,Blender,2024-01-14 22:56:57,348.8,1,"[{""type"": ""loyalty"", ""value"": 0.13}]","[""Credit Card""]"
9164,C-8164,Electronics,Smartphone,2024-01-16 00:36:02,384.01,2,"[{""type"": ""promo"", ""value"": 0.16}]","[""Gift Card""]"
9165,C-8165,Home Goods,Blender,2024-01-15 06:43:17,98.46,1,[],"[""Gift Card"", ""Cash"", ""Debit Card""]"
9166,C-8166,Electronics,Smartphone,2024-01-25 20:39:28,1113.1,3,"[{""type"": ""promo"", ""value"": 0.15}, {""type"": ""bulk"", ""value"": 0.1}]","[""PayPal"", ""Debit Card""]"
9167,C-8167,Home Goods,Coffee Maker,2024-01-24 00:12:46,700.55,5,[],"[""Credit Card""]"
9168,C-8168,Home Goods,Vacuum Cleaner,2024-01-04 11:54:02,1012.57,2,"[{""type"": ""bulk"", ""value"": 0.05}, {""type"": ""seasonal"", ""value"": 0.1}]","[""Gift Card""]"
9169,C-8169,Books,The Great Gatsby,2024-01-26 13:00:55,618.79,3,[],"[""Credit Card"", ""Debit Card""]"
9170,C-8170,Books,Dune,2024-01-19 12:18:39,494.57,5,[],"[""Gift Card""]"
9171,C-8171,Sports,Soccer Ball,2024-01-08 13:58:16,1247.07,5,[],"[""Debit Card""]"
9172,C-8172,Sports,Soccer Ball,2024-01-15 15:17:47,1390.29,2,"[{""type"": ""promo"", ""value"": 0.15}, {""type"": ""loyalty"", ""value"": 0.13}]","[""Debit Card"", ""Gift Card"", ""Credit Card""]"
9173,C-8173,Books,1984,2024-01-16 16:21:40,376.82,2,[],"[""Credit Card"", ""PayPal"", ""Debit Card""]"
9174,C-8174,Sports,Basketball,2024-01-29 10:38:13,223.8,5,"[{""type"": ""bulk"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.13}]","[""PayPal"", ""Cash""]"
9175,C-8175,Sports,Tennis Racket,2024-01-05 12:25:30,766.79,3,"[{""type"": ""bulk"", ""value"": 0.19}]","[""Cash"", ""Debit Card"", ""Credit Card""]"
9176,C-8176,Books,Pride and Prejudice,2024-01-16 04:46:46,883.83,3,[],"[""Gift Card""]"
9177,C-8177,Electronics,Monitor,2024-01-22 12:40:28,1022.04,3,"[{""type"": ""seasonal"", ""value"": 0.1}, {""type"": ""seasonal"", ""value"": 0.09}]","[""Gift Card""]"
9178,C-8178,Home Goods,Blender,2024-01-18 08:51:32,159.19,5,[],"[""Gift Card""]"
9179,C-8179,Books,Dune,2024-01-08 09:35:10,930.21,1,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Gift Card"", ""Cash"", ""PayPal""]"
9180,C-8180,Home Goods,Blender,2024-01-02 10:42:43,1064.92,5,[],"[""Debit Card"", ""Cash""]"
9181,C-8181,Books,1984,2024-01-15 11:08:35,495.76,5,[],"[""Debit Card"", ""Credit Card"", ""PayPal""]"
9182,C-8182,Home Goods,Vacuum Cleaner,2024-01-15 23:18:37,1262.07,5,"[{""type"": ""promo"", ""value"": 0.15}]","[""PayPal"", ""Cash"", ""Credit Card""]"
9183,C-8183,Electronics,Headphones,2024-01-02 22:13:31,1106.18,5,"[{""type"": ""bulk"", ""value"": 0.1}, {""type"": ""seasonal"", ""value"": 0.19}]","[""PayPal"", ""Credit Card"", ""Debit Card""]"
9184,C-8184,Apparel,T-shirt,2024-01-23 15:49:04,653.81,3,"[{""type"": ""promo"", ""value"": 0.12}, {""type"": ""promo"", ""value"": 0.06}]","[""Gift Card"", ""PayPal""]"
9185,C-8185,Electronics,Headphones,2024-01-22 20:21:20,1463.19,4,"[{""type"": ""bulk"", ""value"": 0.12}]","[""Gift Card""]"
9186,C-8186,Home Goods,Coffee Maker,2024-01-07 10:48:57,69.51,4,"[{""type"": ""promo"", ""value"": 0.09}]","[""Cash""]"
9187,C-8187,Sports,Yoga Mat,2024-01-12 04:54:13,161.67,3,"[{""type"": ""seasonal"", ""value"": 0.1}]","[""PayPal"", ""Gift Card""]"
9188,C-8188,Sports,Tennis Racket,2024-01-25 06:38:11,1085.18,5,"[{""type"": ""loyalty"", ""value"": 0.07}]","[""PayPal"", ""Gift Card""]"
9189,C-8189,Sports,Soccer Ball,2024-01-21 08:09:51,1198.31,4,"[{""type"": ""promo"", ""value"": 0.09}, {""type"": ""loyalty"", ""value"": 0.06}]","[""Gift Card""]"
9190,C-8190,Electronics,Keyboard,2024-01-10 11:58:37,264.65,3,[],"[""Credit Card"", ""Cash""]"
9191,C-8191,Sports,Soccer Ball,2024-01-20 12:51:54,1253.39,2,"[{""type"": ""bulk"", ""value"": 0.18}, {""type"": ""bulk"", ""value"": 0.12}]","[""Cash""]"
9192,C-8192,Books,Pride and Prejudice,2024-01-20 14:22:04,842.36,4,[],"[""Gift Card""]"
9193,C-8193,Apparel,Jacket,2024-01-12 00:18:23,740.86,4,"[{""type"": ""loyalty"", ""value"": 0.13}]","[""Debit Card"", ""PayPal"", ""Cash""]"
9194,C-8194,Books,Moby Dick,2024-01-06 04:47:56,54.63,4,"[{""type"": ""loyalty"", ""value"": 0.13}]","[""Cash"", ""Debit Card""]"
9195,C-8195,Electronics,Laptop,2024-01-09 06:04:30,1352.31,5,"[{""type"": ""bulk"", ""value"": 0.18}, {""type"": ""promo"", ""value"": 0.07}]","[""PayPal""]"
9196,C-8196,Apparel,Socks,2024-01-09 18:03:39,704.88,2,"[{""type"": ""promo"", ""value"": 0.06}]","[""Debit Card"", ""Credit Card""]"
9197,C-8197,Apparel,Socks,2024-01-14 20:16:33,423.01,3,"[{""type"": ""bulk"", ""value"": 0.06}]","[""PayPal"", ""Credit Card""]"
9198,C-8198,Electronics,Monitor,2024-01-29 18:24:08,517.83,2,"[{""type"": ""seasonal"", ""value"": 0.14}, {""type"": ""promo"", ""value"": 0.18}]","[""Credit Card""]"
9199,C-8199,Home Goods,Lamp,2024-01-25 05:50:10,1323.5,4,"[{""type"": ""seasonal"", ""value"": 0.07}]","[""Gift Card"", ""Debit Card"", ""Cash""]"
9200,C-8200,Apparel,Sneakers,2024-01-29 15:47:49,490.6,3,"[{""type"": ""bulk"", ""value"": 0.15}, {""type"": ""seasonal"", ""value"": 0.16}]","[""Gift Card"", ""PayPal"", ""Debit Card""]"
9201,C-8201,Home Goods,Blender,2024-01-25 03:55:32,1459.59,1,"[{""type"": ""seasonal"", ""value"": 0.08}]","[""Gift Card"", ""Debit Card""]"
9202,C-8202,Books,Pride and Prejudice,2024-01-02 21:53:04,934.52,5,[],"[""Credit Card"", ""Debit Card""]"
9203,C-8203,Books,1984,2024-01-30 11:01:05,248.01,1,"[{""type"": ""bulk"", ""value"": 0.2}]","[""Debit Card"", ""Gift Card"", ""Credit Card""]"
9204,C-8204,Apparel,Jacket,2024-01-05 08:41:28,1336.99,2,"[{""type"": ""loyalty"", ""value"": 0.12}, {""type"": ""bulk"", ""value"": 0.11}]","[""Gift Card""]"
9205,C-8205,Books,Moby Dick,2024-01-18 11:08:03,1469.17,4,"[{""type"": ""loyalty"", ""value"": 0.06}, {""type"": ""bulk"", ""value"": 0.1}]","[""Gift Card""]"
9206,C-8206,Home Goods,Vacuum Cleaner,2024-01-24 03:42:32,58.48,3,"[{""type"": ""loyalty"", ""value"": 0.05}, {""type"": ""promo"", ""value"": 0.07}]","[""Credit Card"", ""PayPal"", ""Gift Card""]"
9207,C-8207,Books,Dune,2024-01-13 23:45:46,1436.23,3,"[{""type"": ""loyalty"", ""value"": 0.11}, {""type"": ""promo"", ""value"": 0.16}]","[""Debit Card""]"
9208,C-8208,Home Goods,Lamp,2024-01-27 18:36:27,829.47,2,"[{""type"": ""loyalty"", ""value"": 0.08}]","[""Cash"", ""PayPal"", ""Credit Card""]"
9209,C-8209,Apparel,Sneakers,2024-01-11 00:32:30,987.99,3,[],"[""Credit Card""]"
9210,C-8210,Books,Moby Dick,2024-01-02 12:29:31,570.45,1,"[{""type"": ""promo"", ""value"": 0.15}, {""type"": ""bulk"", ""value"": 0.11}]","[""PayPal"", ""Gift Card""]"
9211,C-8211,Apparel,T-shirt,2024-01-06 23:40:37,377.83,2,[],"[""Gift Card"", ""Debit Card""]"
9212,C-8212,Sports,Yoga Mat,2024-01-20 08:37:47,912.87,1,"[{""type"": ""promo"", ""value"": 0.1}, {""type"": ""bulk"", ""value"": 0.07}]","[""Cash""]"
9213,C-8213,Home Goods,Toaster,2024-01-15 06:31:55,1022.37,3,[],"[""Gift Card""]"
9214,C-8214,Apparel,Jacket,2024-01-16 21:38:48,1191.16,1,"[{""type"": ""bulk"", ""value"": 0.16}, {""type"": ""loyalty"", ""value"": 0.13}]","[""Gift Card""]"
9215,C-8215,Home Goods,Lamp,2024-01-24 13:59:54,176.31,1,"[{""type"": ""promo"", ""value"": 0.19}]","[""Gift Card"", ""Credit Card"", ""Cash""]"
9216,C-8216,Sports,Yoga Mat,2024-01-17 10:27:43,667.91,4,"[{""type"": ""loyalty"", ""value"": 0.09}]","[""Cash"", ""Gift Card""]"
9217,C-8217,Electronics,Headphones,2024-01-05 20:31:39,1495.02,2,[],"[""Credit Card"", ""Cash"", ""Debit Card""]"
9218,C-8218,Sports,Yoga Mat,2024-01-21 01:38:41,852.74,5,"[{""type"": ""loyalty"", ""value"": 0.14}, {""type"": ""loyalty"", ""value"": 0.14}]","[""Debit Card"", ""Cash"", ""PayPal""]"
9219,C-8219,Electronics,Keyboard,2024-01-26 00:30:46,364.2,2,[],"[""Gift Card""]"
9220,C-8220,Home Goods,Vacuum Cleaner,2024-01-18 15:26:46,680.34,4,"[{""type"": ""seasonal"", ""value"": 0.09}, {""type"": ""loyalty"", ""value"": 0.16}]","[""PayPal"", ""Credit Card""]"
9221,C-8221,Sports,Basketball,2024-01-30 11:33:57,53.86,2,"[{""type"": ""loyalty"", ""value"": 0.08}]","[""Gift Card"", ""Debit Card""]"
9222,C-8222,Apparel,T-shirt,2024-01-24 08:09:38,1000.26,3,"[{""type"": ""seasonal"", ""value"": 0.07}, {""type"": ""bulk"", ""value"": 0.09}]","[""Gift Card""]"
9223,C-8223,Home Goods,Coffee Maker,2024-01-28 12:02:49,596.31,1,"[{""type"": ""seasonal"", ""value"": 0.05}]","[""Gift Card"", ""Credit Card""]"
9224,C-8224,Sports,Dumbbells,2024-01-24 16:18:30,455.81,4,"[{""type"": ""seasonal"", ""value"": 0.13}]","[""Gift Card"", ""Credit Card"", ""Cash""]"
9225,C-8225,Electronics,Monitor,2024-01-30 19:15:36,733.2,3,"[{""type"": ""loyalty"", ""value"": 0.13}, {""type"": ""loyalty"", ""value"": 0.11}]","[""Debit Card"", ""Gift Card"", ""PayPal""]"
9226,C-8226,Electronics,Keyboard,2024-01-25 16:33:40,986.68,5,"[{""type"": ""bulk"", ""value"": 0.15}]","[""Credit Card"", ""PayPal"", ""Cash""]"
9227,C-8227,Apparel,Jacket,2024-01-17 17:03:30,465.53,4,[],"[""PayPal"", ""Cash""]"
9228,C-8228,Electronics,Smartphone,2024-01-27 16:03:08,1473.57,1,[],"[""Credit Card""]"
9229,C-8229,Home Goods,Coffee Maker,2024-01-11 11:52:29,1189.81,2,"[{""type"": ""bulk"", ""value"": 0.17}]","[""PayPal""]"
9230,C-8230,Electronics,Keyboard,2024-01-16 19:57:27,1203.76,1,[],"[""Cash"", ""Gift Card"", ""PayPal""]"
9231,C-8231,Electronics,Monitor,2024-01-08 08:40:15,55.6,3,"[{""type"": ""promo"", ""value"": 0.06}, {""type"": ""seasonal"", ""value"": 0.09}]","[""PayPal""]"
9232,C-8232,Home Goods,Lamp,2024-01-19 20:42:43,1364.31,2,"[{""type"": ""bulk"", ""value"": 0.13}, {""type"": ""promo"", ""value"": 0.1}]","[""PayPal"", ""Cash""]"
9233,C-8233,Home Goods,Blender,2024-01-15 17:00:20,853.11,2,[],"[""PayPal"", ""Cash""]"
9234,C-8234,Books,Pride and Prejudice,2024-01-19 10:22:29,968.3,1,[],"[""Gift Card"", ""PayPal""]"
9235,C-8235,Home Goods,Lamp,2024-01-23 11:22:17,685.68,4,"[{""type"": ""promo"", ""value"": 0.08}]","[""Gift Card""]"
9236,C-8236,Books,Dune,2024-01-27 00:38:45,1014.19,1,"[{""type"": ""seasonal"", ""value"": 0.15}, {""type"": ""loyalty"", ""value"": 0.17}]","[""PayPal""]"
9237,C-8237,Electronics,Smartphone,2024-01-25 15:26:46,258.74,2,"[{""type"": ""seasonal"", ""value"": 0.19}]","[""Cash"", ""Gift Card"", ""PayPal""]"
9238,C-8238,Apparel,T-shirt,2024-01-26 09:47:58,1352.46,2,"[{""type"": ""bulk"", ""value"": 0.09}]","[""PayPal""]"
9239,C-8239,Electronics,Keyboard,2024-01-25 02:27:59,1212.54,1,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Gift Card"", ""PayPal""]"
9240,C-8240,Home Goods,Lamp,2024-01-20 20:15:30,1096.11,4,[],"[""Debit Card"", ""Gift Card"", ""Cash""]"
9241,C-8241,Home Goods,Blender,2024-01-14 22:11:43,78.13,1,"[{""type"": ""seasonal"", ""value"": 0.13}]","[""Credit Card""]"
9242,C-8242,Home Goods,Lamp,2024-01-23 16:25:56,1485.6,3,[],"[""PayPal""]"
9243,C-8243,Sports,Yoga Mat,2024-01-05 04:09:17,1120.42,2,"[{""type"": ""bulk"", ""value"": 0.19}]","[""Cash"", ""Gift Card"", ""PayPal""]"
9244,C-8244,Apparel,Sneakers,2024-01-13 20:19:26,490.73,1,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Debit Card"", ""PayPal""]"
9245,C-8245,Sports,Dumbbells,2024-01-05 13:14:08,1287.27,4,"[{""type"": ""loyalty"", ""value"": 0.08}, {""type"": ""seasonal"", ""value"": 0.06}]","[""Credit Card"", ""Cash"", ""Debit Card""]"
9246,C-8246,Apparel,Socks,2024-01-14 17:19:43,635.99,5,[],"[""Credit Card"", ""PayPal"", ""Debit Card""]"
9247,C-8247,Electronics,Laptop,2024-01-06 10:21:23,108.88,5,[],"[""Gift Card"", ""PayPal""]"
9248,C-8248,Apparel,T-shirt,2024-01-22 10:25:42,609.37,5,"[{""type"": ""promo"", ""value"": 0.09}]","[""Gift Card"", ""PayPal"", ""Cash""]"
9249,C-8249,Home Goods,Vacuum Cleaner,2024-01-12 12:13:13,852.14,5,[],"[""Gift Card"", ""Cash"", ""Credit Card""]"
9250,C-8250,Home Goods,Coffee Maker,2024-01-28 12:04:55,1031.72,1,"[{""type"": ""seasonal"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.08}]","[""Debit Card"", ""Cash""]"
9251,C-8251,Sports,Basketball,2024-01-24 01:50:30,233.02,3,"[{""type"": ""bulk"", ""value"": 0.08}]","[""Gift Card""]"
9252,C-8252,Electronics,Headphones,2024-01-13 00:00:07,457.74,4,"[{""type"": ""promo"", ""value"": 0.15}]","[""Gift Card"", ""PayPal""]"
9253,C-8253,Sports,Soccer Ball,2024-01-06 08:32:53,976.91,1,"[{""type"": ""seasonal"", ""value"": 0.05}]","[""Debit Card""]"
9254,C-8254,Apparel,Sneakers,2024-01-27 00:05:17,189.32,2,"[{""type"": ""loyalty"", ""value"": 0.15}, {""type"": ""promo"", ""value"": 0.17}]","[""Credit Card""]"
